category,n,mean_shap,median_shap,mean_abs_shap,direction
352.0,3,0.05830815087641206,0.07770946689582778,0.05830815087641206,higher_exit_risk
371.0,1,0.05808249867724293,0.05808249867724293,0.05808249867724293,higher_exit_risk
193.0,2,0.057194402606502694,0.057194402606502694,0.057194402606502694,higher_exit_risk
294.0,4,0.05631618057347983,0.0728988024059487,0.06514725556012801,higher_exit_risk
950.0,9,0.05519939309380711,0.04991975158418715,0.05519939309380711,higher_exit_risk
242.0,22,0.05248878355674269,0.040817902858690656,0.06926055167316215,higher_exit_risk
723.0,1,0.04971818895024897,0.04971818895024897,0.04971818895024897,higher_exit_risk
319.0,4,0.047622016263665475,0.05329565157339826,0.049689518795796625,higher_exit_risk
263.0,6,0.04386469559346016,0.04934307730039663,0.06521775195188827,higher_exit_risk
502.0,7,0.0435162668500984,0.04541655501731305,0.0671881008759174,higher_exit_risk
121.0,1,0.039639813894270674,0.039639813894270674,0.039639813894270674,higher_exit_risk
155.0,9,0.03357082213964794,0.029187980793982448,0.06708787125523574,higher_exit_risk
861.0,44,0.03316003240252495,0.06299375888185213,0.076107719272186,higher_exit_risk
243.0,37,0.03276634078720236,0.03226294879830694,0.07161573062222586,higher_exit_risk
462.0,41,0.031020395336426095,0.031736451732738764,0.06956384451860644,higher_exit_risk
312.0,10,0.027192401743117333,0.04194792692347836,0.07296475905540727,higher_exit_risk
192.0,5,0.02709414527536318,0.03341597162577255,0.04349947889305143,higher_exit_risk
744.0,12,0.02681965040524625,0.04577096895502683,0.057563631087933796,higher_exit_risk
639.0,38,0.026640424646349106,0.022356531352566628,0.07168476189245854,higher_exit_risk
402.0,4,0.02635778747194445,0.07510502111643758,0.0878316180058286,higher_exit_risk
882.0,16,0.024156073267712273,0.028364209233819826,0.07948292802622156,higher_exit_risk
633.0,5,0.024134933285251348,-0.05217868177039097,0.08933044791664954,higher_exit_risk
211.0,6,0.02342521030709316,0.01492919751026454,0.05097652792949517,higher_exit_risk
901.0,3,0.02225792591928939,0.06870210826239272,0.07049971030267049,higher_exit_risk
281.0,14,0.021710772828589502,0.02207320014128359,0.07242461187337056,higher_exit_risk
334.0,2,0.020898061881007048,0.020898061881007048,0.09937640807643663,higher_exit_risk
724.0,9,0.019359734926737104,-0.008816767536388753,0.04841216355829437,higher_exit_risk
517.0,17,0.019034599746960732,0.003098328843787365,0.07025153157663355,higher_exit_risk
923.0,18,0.01728408260221614,-0.00943306366803381,0.07295086181698192,higher_exit_risk
272.0,11,0.015761933304663647,0.0386995268495406,0.05890484762427552,higher_exit_risk
501.0,16,0.014984894495717353,-0.01896677429113711,0.07079306018836953,higher_exit_risk
751.0,55,0.01462206954561362,0.01131247119777175,0.0641428602955998,higher_exit_risk
222.0,16,0.013233604165530655,0.024568454830670616,0.05559643699801043,higher_exit_risk
621.0,4,0.01203588046246442,0.05490915055548978,0.07540776654645652,higher_exit_risk
701.0,24,0.009671668482797977,-0.02024293744026934,0.06312748614482738,higher_exit_risk
300.0,3,0.009412422959975502,0.02922563469663197,0.03457782760791909,higher_exit_risk
803.0,44,0.008836470322784987,0.016311708189095126,0.06102167620437233,higher_exit_risk
451.0,28,0.008500274000811976,0.014016303640857193,0.06672197904698683,higher_exit_risk
631.0,5,0.007768046284757493,0.021704521160168095,0.06944167027717885,higher_exit_risk
919.0,48,0.005355729148499311,-0.005543517172403652,0.06738364807251002,higher_exit_risk
762.0,43,0.003897948211196062,0.039797776320802294,0.07744767794281616,higher_exit_risk
221.0,17,0.0037828148817533993,-0.0011297512802302925,0.059090099213231835,higher_exit_risk
659.0,37,0.003120500631478776,0.013768434555309987,0.05816960840374354,higher_exit_risk
603.0,34,0.0023822757940483714,0.0019881392922422685,0.04910660051890275,higher_exit_risk
513.0,55,0.0022445057997973216,-0.026966420255498887,0.06504682557096826,higher_exit_risk
361.0,12,0.0019206757660199622,-0.003996929849549144,0.05503090784182532,higher_exit_risk
611.0,4,-0.00035693007867793405,-0.02606776271129628,0.0699335093035494,lower_exit_risk
153.0,7,-0.0004096840433535127,-0.06951963001015024,0.08540105646030904,lower_exit_risk
171.0,3,-0.0010511875589860528,-0.02000466200860068,0.045983197229150174,lower_exit_risk
252.0,39,-0.001234154443139396,-0.005696637831757027,0.06656962043874619,lower_exit_risk
291.0,45,-0.0013266997373781906,-0.013898401261168591,0.0638046244636598,lower_exit_risk
743.0,73,-0.0014959783334463602,-0.013255105521824365,0.05281481506915291,lower_exit_risk
801.0,119,-0.0018462874893020243,-0.036596696848868716,0.06373255571307002,lower_exit_risk
289.0,50,-0.0019100036217808425,-0.0469933743083409,0.06626875108767889,lower_exit_risk
902.0,18,-0.002836553875025943,0.018484588907194302,0.07546444984887335,lower_exit_risk
642.0,15,-0.0034566378751801647,-0.04555826583376026,0.07174853986269908,lower_exit_risk
